clientid,dpid,customerId,pan,accountNumber
40046597,IN046598,900046596,AABX6451J,1.00E+14
40046598,IN046599,900046597,AABX6452J,1.00E+14
40046599,IN046600,900046598,AABX6453J,1.00E+14
40046600,IN046601,900046599,AABX6454J,1.00E+14
40046601,IN046602,900046600,AABX6455J,1.00E+14
40046602,IN046603,900046601,AABX6456J,1.00E+14
40046603,IN046604,900046602,AABX6457J,1.00E+14
40046604,IN046605,900046603,AABX6458J,1.00E+14
40046605,IN046606,900046604,AABX6459J,1.00E+14
40046606,IN046607,900046605,AABX6460J,1.00E+14
40046607,IN046608,900046606,AABX6461J,1.00E+14
40046608,IN046609,900046607,AABX6462J,1.00E+14
40046609,IN046610,900046608,AABX6463J,1.00E+14
40046610,IN046611,900046609,AABX6464J,1.00E+14
40046611,IN046612,900046610,AABX6465J,1.00E+14
40046612,IN046613,900046611,AABX6466J,1.00E+14
40046613,IN046614,900046612,AABX6467J,1.00E+14
40046614,IN046615,900046613,AABX6468J,1.00E+14
40046615,IN046616,900046614,AABX6469J,1.00E+14
40046616,IN046617,900046615,AABX6470J,1.00E+14
40046617,IN046618,900046616,AABX6471J,1.00E+14
40046618,IN046619,900046617,AABX6472J,1.00E+14
40046619,IN046620,900046618,AABX6473J,1.00E+14
40046620,IN046621,900046619,AABX6474J,1.00E+14
40046621,IN046622,900046620,AABX6475J,1.00E+14
40046622,IN046623,900046621,AABX6476J,1.00E+14
40046623,IN046624,900046622,AABX6477J,1.00E+14
40046624,IN046625,900046623,AABX6478J,1.00E+14
40046625,IN046626,900046624,AABX6479J,1.00E+14
40046626,IN046627,900046625,AABX6480J,1.00E+14
40046627,IN046628,900046626,AABX6481J,1.00E+14
40046628,IN046629,900046627,AABX6482J,1.00E+14
40046629,IN046630,900046628,AABX6483J,1.00E+14
40046630,IN046631,900046629,AABX6484J,1.00E+14
40046631,IN046632,900046630,AABX6485J,1.00E+14
40046632,IN046633,900046631,AABX6486J,1.00E+14
40046633,IN046634,900046632,AABX6487J,1.00E+14
40046634,IN046635,900046633,AABX6488J,1.00E+14
40046635,IN046636,900046634,AABX6489J,1.00E+14
40046636,IN046637,900046635,AABX6490J,1.00E+14
40046637,IN046638,900046636,AABX6491J,1.00E+14
40046638,IN046639,900046637,AABX6492J,1.00E+14
40046639,IN046640,900046638,AABX6493J,1.00E+14
40046640,IN046641,900046639,AABX6494J,1.00E+14
40046641,IN046642,900046640,AABX6495J,1.00E+14
40046642,IN046643,900046641,AABX6496J,1.00E+14
40046643,IN046644,900046642,AABX6497J,1.00E+14
40046644,IN046645,900046643,AABX6498J,1.00E+14
40046645,IN046646,900046644,AABX6499J,1.00E+14
40046646,IN046647,900046645,AABX6500J,1.00E+14
40046647,IN046648,900046646,AABX6501J,1.00E+14
40046648,IN046649,900046647,AABX6502J,1.00E+14
40046649,IN046650,900046648,AABX6503J,1.00E+14
40046650,IN046651,900046649,AABX6504J,1.00E+14
40046651,IN046652,900046650,AABX6505J,1.00E+14
40046652,IN046653,900046651,AABX6506J,1.00E+14
40046653,IN046654,900046652,AABX6507J,1.00E+14
40046654,IN046655,900046653,AABX6508J,1.00E+14
40046655,IN046656,900046654,AABX6509J,1.00E+14
40046656,IN046657,900046655,AABX6510J,1.00E+14
40046657,IN046658,900046656,AABX6511J,1.00E+14
40046658,IN046659,900046657,AABX6512J,1.00E+14
40046659,IN046660,900046658,AABX6513J,1.00E+14
40046660,IN046661,900046659,AABX6514J,1.00E+14
40046661,IN046662,900046660,AABX6515J,1.00E+14
40046662,IN046663,900046661,AABX6516J,1.00E+14
40046663,IN046664,900046662,AABX6517J,1.00E+14
40046664,IN046665,900046663,AABX6518J,1.00E+14
40046665,IN046666,900046664,AABX6519J,1.00E+14
40046666,IN046667,900046665,AABX6520J,1.00E+14
40046667,IN046668,900046666,AABX6521J,1.00E+14
40046668,IN046669,900046667,AABX6522J,1.00E+14
40046669,IN046670,900046668,AABX6523J,1.00E+14
40046670,IN046671,900046669,AABX6524J,1.00E+14
40046671,IN046672,900046670,AABX6525J,1.00E+14
40046672,IN046673,900046671,AABX6526J,1.00E+14
40046673,IN046674,900046672,AABX6527J,1.00E+14
40046674,IN046675,900046673,AABX6528J,1.00E+14
40046675,IN046676,900046674,AABX6529J,1.00E+14
40046676,IN046677,900046675,AABX6530J,1.00E+14
40046677,IN046678,900046676,AABX6531J,1.00E+14
40046678,IN046679,900046677,AABX6532J,1.00E+14
40046679,IN046680,900046678,AABX6533J,1.00E+14
40046680,IN046681,900046679,AABX6534J,1.00E+14
40046681,IN046682,900046680,AABX6535J,1.00E+14
40046682,IN046683,900046681,AABX6536J,1.00E+14
40046683,IN046684,900046682,AABX6537J,1.00E+14
40046684,IN046685,900046683,AABX6538J,1.00E+14
40046685,IN046686,900046684,AABX6539J,1.00E+14
40046686,IN046687,900046685,AABX6540J,1.00E+14
40046687,IN046688,900046686,AABX6541J,1.00E+14
40046688,IN046689,900046687,AABX6542J,1.00E+14
40046689,IN046690,900046688,AABX6543J,1.00E+14
40046690,IN046691,900046689,AABX6544J,1.00E+14
40046691,IN046692,900046690,AABX6545J,1.00E+14
40046692,IN046693,900046691,AABX6546J,1.00E+14
40046693,IN046694,900046692,AABX6547J,1.00E+14
40046694,IN046695,900046693,AABX6548J,1.00E+14
40046695,IN046696,900046694,AABX6549J,1.00E+14
40046696,IN046697,900046695,AABX6550J,1.00E+14
40046697,IN046698,900046696,AABX6551J,1.00E+14
40046698,IN046699,900046697,AABX6552J,1.00E+14
40046699,IN046700,900046698,AABX6553J,1.00E+14
40046700,IN046701,900046699,AABX6554J,1.00E+14
40046701,IN046702,900046700,AABX6555J,1.00E+14
40046702,IN046703,900046701,AABX6556J,1.00E+14
40046703,IN046704,900046702,AABX6557J,1.00E+14
40046704,IN046705,900046703,AABX6558J,1.00E+14
40046705,IN046706,900046704,AABX6559J,1.00E+14
40046706,IN046707,900046705,AABX6560J,1.00E+14
40046707,IN046708,900046706,AABX6561J,1.00E+14
40046708,IN046709,900046707,AABX6562J,1.00E+14
40046709,IN046710,900046708,AABX6563J,1.00E+14
40046710,IN046711,900046709,AABX6564J,1.00E+14
40046711,IN046712,900046710,AABX6565J,1.00E+14
40046712,IN046713,900046711,AABX6566J,1.00E+14
40046713,IN046714,900046712,AABX6567J,1.00E+14
40046714,IN046715,900046713,AABX6568J,1.00E+14
40046715,IN046716,900046714,AABX6569J,1.00E+14
40046716,IN046717,900046715,AABX6570J,1.00E+14
40046717,IN046718,900046716,AABX6571J,1.00E+14
40046718,IN046719,900046717,AABX6572J,1.00E+14
40046719,IN046720,900046718,AABX6573J,1.00E+14
40046720,IN046721,900046719,AABX6574J,1.00E+14
40046721,IN046722,900046720,AABX6575J,1.00E+14
40046722,IN046723,900046721,AABX6576J,1.00E+14
40046723,IN046724,900046722,AABX6577J,1.00E+14
40046724,IN046725,900046723,AABX6578J,1.00E+14
40046725,IN046726,900046724,AABX6579J,1.00E+14
40046726,IN046727,900046725,AABX6580J,1.00E+14
40046727,IN046728,900046726,AABX6581J,1.00E+14
40046728,IN046729,900046727,AABX6582J,1.00E+14
40046729,IN046730,900046728,AABX6583J,1.00E+14
40046730,IN046731,900046729,AABX6584J,1.00E+14
40046731,IN046732,900046730,AABX6585J,1.00E+14
40046732,IN046733,900046731,AABX6586J,1.00E+14
40046733,IN046734,900046732,AABX6587J,1.00E+14
40046734,IN046735,900046733,AABX6588J,1.00E+14
40046735,IN046736,900046734,AABX6589J,1.00E+14
40046736,IN046737,900046735,AABX6590J,1.00E+14
40046737,IN046738,900046736,AABX6591J,1.00E+14
40046738,IN046739,900046737,AABX6592J,1.00E+14
40046739,IN046740,900046738,AABX6593J,1.00E+14
40046740,IN046741,900046739,AABX6594J,1.00E+14
40046741,IN046742,900046740,AABX6595J,1.00E+14
40046742,IN046743,900046741,AABX6596J,1.00E+14
40046743,IN046744,900046742,AABX6597J,1.00E+14
40046744,IN046745,900046743,AABX6598J,1.00E+14
40046745,IN046746,900046744,AABX6599J,1.00E+14
40046746,IN046747,900046745,AABX6600J,1.00E+14
40046747,IN046748,900046746,AABX6601J,1.00E+14
40046748,IN046749,900046747,AABX6602J,1.00E+14
40046749,IN046750,900046748,AABX6603J,1.00E+14
40046750,IN046751,900046749,AABX6604J,1.00E+14
40046751,IN046752,900046750,AABX6605J,1.00E+14
40046752,IN046753,900046751,AABX6606J,1.00E+14
40046753,IN046754,900046752,AABX6607J,1.00E+14
40046754,IN046755,900046753,AABX6608J,1.00E+14
40046755,IN046756,900046754,AABX6609J,1.00E+14
40046756,IN046757,900046755,AABX6610J,1.00E+14
40046757,IN046758,900046756,AABX6611J,1.00E+14
40046758,IN046759,900046757,AABX6612J,1.00E+14
40046759,IN046760,900046758,AABX6613J,1.00E+14
40046760,IN046761,900046759,AABX6614J,1.00E+14
40046761,IN046762,900046760,AABX6615J,1.00E+14
40046762,IN046763,900046761,AABX6616J,1.00E+14
40046763,IN046764,900046762,AABX6617J,1.00E+14
40046764,IN046765,900046763,AABX6618J,1.00E+14
40046765,IN046766,900046764,AABX6619J,1.00E+14
40046766,IN046767,900046765,AABX6620J,1.00E+14
40046767,IN046768,900046766,AABX6621J,1.00E+14
40046768,IN046769,900046767,AABX6622J,1.00E+14
40046769,IN046770,900046768,AABX6623J,1.00E+14
40046770,IN046771,900046769,AABX6624J,1.00E+14
40046771,IN046772,900046770,AABX6625J,1.00E+14
40046772,IN046773,900046771,AABX6626J,1.00E+14
40046773,IN046774,900046772,AABX6627J,1.00E+14
40046774,IN046775,900046773,AABX6628J,1.00E+14
40046775,IN046776,900046774,AABX6629J,1.00E+14
40046776,IN046777,900046775,AABX6630J,1.00E+14
40046777,IN046778,900046776,AABX6631J,1.00E+14
40046778,IN046779,900046777,AABX6632J,1.00E+14
40046779,IN046780,900046778,AABX6633J,1.00E+14
40046780,IN046781,900046779,AABX6634J,1.00E+14
40046781,IN046782,900046780,AABX6635J,1.00E+14
40046782,IN046783,900046781,AABX6636J,1.00E+14
40046783,IN046784,900046782,AABX6637J,1.00E+14
40046784,IN046785,900046783,AABX6638J,1.00E+14
40046785,IN046786,900046784,AABX6639J,1.00E+14
40046786,IN046787,900046785,AABX6640J,1.00E+14
40046787,IN046788,900046786,AABX6641J,1.00E+14
40046788,IN046789,900046787,AABX6642J,1.00E+14
40046789,IN046790,900046788,AABX6643J,1.00E+14
40046790,IN046791,900046789,AABX6644J,1.00E+14
40046791,IN046792,900046790,AABX6645J,1.00E+14
40046792,IN046793,900046791,AABX6646J,1.00E+14
40046793,IN046794,900046792,AABX6647J,1.00E+14
40046794,IN046795,900046793,AABX6648J,1.00E+14
40046795,IN046796,900046794,AABX6649J,1.00E+14
40046796,IN046797,900046795,AABX6650J,1.00E+14
40046797,IN046798,900046796,AABX6651J,1.00E+14
40046798,IN046799,900046797,AABX6652J,1.00E+14
40046799,IN046800,900046798,AABX6653J,1.00E+14
40046800,IN046801,900046799,AABX6654J,1.00E+14
40046801,IN046802,900046800,AABX6655J,1.00E+14
40046802,IN046803,900046801,AABX6656J,1.00E+14
40046803,IN046804,900046802,AABX6657J,1.00E+14
40046804,IN046805,900046803,AABX6658J,1.00E+14
40046805,IN046806,900046804,AABX6659J,1.00E+14
40046806,IN046807,900046805,AABX6660J,1.00E+14
40046807,IN046808,900046806,AABX6661J,1.00E+14
40046808,IN046809,900046807,AABX6662J,1.00E+14
40046809,IN046810,900046808,AABX6663J,1.00E+14
40046810,IN046811,900046809,AABX6664J,1.00E+14
40046811,IN046812,900046810,AABX6665J,1.00E+14
40046812,IN046813,900046811,AABX6666J,1.00E+14
40046813,IN046814,900046812,AABX6667J,1.00E+14
40046814,IN046815,900046813,AABX6668J,1.00E+14
40046815,IN046816,900046814,AABX6669J,1.00E+14
40046816,IN046817,900046815,AABX6670J,1.00E+14
40046817,IN046818,900046816,AABX6671J,1.00E+14
40046818,IN046819,900046817,AABX6672J,1.00E+14
40046819,IN046820,900046818,AABX6673J,1.00E+14
40046820,IN046821,900046819,AABX6674J,1.00E+14
40046821,IN046822,900046820,AABX6675J,1.00E+14
40046822,IN046823,900046821,AABX6676J,1.00E+14
40046823,IN046824,900046822,AABX6677J,1.00E+14
40046824,IN046825,900046823,AABX6678J,1.00E+14
40046825,IN046826,900046824,AABX6679J,1.00E+14
40046826,IN046827,900046825,AABX6680J,1.00E+14
40046827,IN046828,900046826,AABX6681J,1.00E+14
40046828,IN046829,900046827,AABX6682J,1.00E+14
40046829,IN046830,900046828,AABX6683J,1.00E+14
40046830,IN046831,900046829,AABX6684J,1.00E+14
40046831,IN046832,900046830,AABX6685J,1.00E+14
40046832,IN046833,900046831,AABX6686J,1.00E+14
40046833,IN046834,900046832,AABX6687J,1.00E+14
40046834,IN046835,900046833,AABX6688J,1.00E+14
40046835,IN046836,900046834,AABX6689J,1.00E+14
40046836,IN046837,900046835,AABX6690J,1.00E+14
40046837,IN046838,900046836,AABX6691J,1.00E+14
40046838,IN046839,900046837,AABX6692J,1.00E+14
40046839,IN046840,900046838,AABX6693J,1.00E+14
40046840,IN046841,900046839,AABX6694J,1.00E+14
40046841,IN046842,900046840,AABX6695J,1.00E+14
40046842,IN046843,900046841,AABX6696J,1.00E+14
40046843,IN046844,900046842,AABX6697J,1.00E+14
40046844,IN046845,900046843,AABX6698J,1.00E+14
40046845,IN046846,900046844,AABX6699J,1.00E+14
40046846,IN046847,900046845,AABX6700J,1.00E+14
40046847,IN046848,900046846,AABX6701J,1.00E+14
40046848,IN046849,900046847,AABX6702J,1.00E+14
40046849,IN046850,900046848,AABX6703J,1.00E+14
40046850,IN046851,900046849,AABX6704J,1.00E+14
40046851,IN046852,900046850,AABX6705J,1.00E+14
40046852,IN046853,900046851,AABX6706J,1.00E+14
40046853,IN046854,900046852,AABX6707J,1.00E+14
40046854,IN046855,900046853,AABX6708J,1.00E+14
40046855,IN046856,900046854,AABX6709J,1.00E+14
40046856,IN046857,900046855,AABX6710J,1.00E+14
40046857,IN046858,900046856,AABX6711J,1.00E+14
40046858,IN046859,900046857,AABX6712J,1.00E+14
40046859,IN046860,900046858,AABX6713J,1.00E+14
40046860,IN046861,900046859,AABX6714J,1.00E+14
40046861,IN046862,900046860,AABX6715J,1.00E+14
40046862,IN046863,900046861,AABX6716J,1.00E+14
40046863,IN046864,900046862,AABX6717J,1.00E+14
40046864,IN046865,900046863,AABX6718J,1.00E+14
40046865,IN046866,900046864,AABX6719J,1.00E+14
40046866,IN046867,900046865,AABX6720J,1.00E+14
40046867,IN046868,900046866,AABX6721J,1.00E+14
40046868,IN046869,900046867,AABX6722J,1.00E+14
40046869,IN046870,900046868,AABX6723J,1.00E+14
40046870,IN046871,900046869,AABX6724J,1.00E+14
40046871,IN046872,900046870,AABX6725J,1.00E+14
40046872,IN046873,900046871,AABX6726J,1.00E+14
40046873,IN046874,900046872,AABX6727J,1.00E+14
40046874,IN046875,900046873,AABX6728J,1.00E+14
40046875,IN046876,900046874,AABX6729J,1.00E+14
40046876,IN046877,900046875,AABX6730J,1.00E+14
40046877,IN046878,900046876,AABX6731J,1.00E+14
40046878,IN046879,900046877,AABX6732J,1.00E+14
40046879,IN046880,900046878,AABX6733J,1.00E+14
40046880,IN046881,900046879,AABX6734J,1.00E+14
40046881,IN046882,900046880,AABX6735J,1.00E+14
40046882,IN046883,900046881,AABX6736J,1.00E+14
40046883,IN046884,900046882,AABX6737J,1.00E+14
40046884,IN046885,900046883,AABX6738J,1.00E+14
40046885,IN046886,900046884,AABX6739J,1.00E+14
40046886,IN046887,900046885,AABX6740J,1.00E+14
40046887,IN046888,900046886,AABX6741J,1.00E+14
40046888,IN046889,900046887,AABX6742J,1.00E+14
40046889,IN046890,900046888,AABX6743J,1.00E+14
40046890,IN046891,900046889,AABX6744J,1.00E+14
40046891,IN046892,900046890,AABX6745J,1.00E+14
40046892,IN046893,900046891,AABX6746J,1.00E+14
40046893,IN046894,900046892,AABX6747J,1.00E+14
40046894,IN046895,900046893,AABX6748J,1.00E+14
40046895,IN046896,900046894,AABX6749J,1.00E+14
40046896,IN046897,900046895,AABX6750J,1.00E+14
40046897,IN046898,900046896,AABX6751J,1.00E+14
40046898,IN046899,900046897,AABX6752J,1.00E+14
40046899,IN046900,900046898,AABX6753J,1.00E+14
40046900,IN046901,900046899,AABX6754J,1.00E+14
40046901,IN046902,900046900,AABX6755J,1.00E+14
40046902,IN046903,900046901,AABX6756J,1.00E+14
40046903,IN046904,900046902,AABX6757J,1.00E+14
40046904,IN046905,900046903,AABX6758J,1.00E+14
40046905,IN046906,900046904,AABX6759J,1.00E+14
40046906,IN046907,900046905,AABX6760J,1.00E+14
40046907,IN046908,900046906,AABX6761J,1.00E+14
40046908,IN046909,900046907,AABX6762J,1.00E+14
40046909,IN046910,900046908,AABX6763J,1.00E+14
40046910,IN046911,900046909,AABX6764J,1.00E+14
40046911,IN046912,900046910,AABX6765J,1.00E+14
40046912,IN046913,900046911,AABX6766J,1.00E+14
40046913,IN046914,900046912,AABX6767J,1.00E+14
40046914,IN046915,900046913,AABX6768J,1.00E+14
40046915,IN046916,900046914,AABX6769J,1.00E+14
40046916,IN046917,900046915,AABX6770J,1.00E+14
40046917,IN046918,900046916,AABX6771J,1.00E+14
40046918,IN046919,900046917,AABX6772J,1.00E+14
40046919,IN046920,900046918,AABX6773J,1.00E+14
40046920,IN046921,900046919,AABX6774J,1.00E+14
40046921,IN046922,900046920,AABX6775J,1.00E+14
40046922,IN046923,900046921,AABX6776J,1.00E+14
40046923,IN046924,900046922,AABX6777J,1.00E+14
40046924,IN046925,900046923,AABX6778J,1.00E+14
40046925,IN046926,900046924,AABX6779J,1.00E+14
40046926,IN046927,900046925,AABX6780J,1.00E+14
40046927,IN046928,900046926,AABX6781J,1.00E+14
40046928,IN046929,900046927,AABX6782J,1.00E+14
40046929,IN046930,900046928,AABX6783J,1.00E+14
40046930,IN046931,900046929,AABX6784J,1.00E+14
40046931,IN046932,900046930,AABX6785J,1.00E+14
40046932,IN046933,900046931,AABX6786J,1.00E+14
40046933,IN046934,900046932,AABX6787J,1.00E+14
40046934,IN046935,900046933,AABX6788J,1.00E+14
40046935,IN046936,900046934,AABX6789J,1.00E+14
40046936,IN046937,900046935,AABX6790J,1.00E+14
40046937,IN046938,900046936,AABX6791J,1.00E+14
40046938,IN046939,900046937,AABX6792J,1.00E+14
40046939,IN046940,900046938,AABX6793J,1.00E+14
40046940,IN046941,900046939,AABX6794J,1.00E+14
40046941,IN046942,900046940,AABX6795J,1.00E+14
40046942,IN046943,900046941,AABX6796J,1.00E+14
40046943,IN046944,900046942,AABX6797J,1.00E+14
40046944,IN046945,900046943,AABX6798J,1.00E+14
40046945,IN046946,900046944,AABX6799J,1.00E+14
40046946,IN046947,900046945,AABX6800J,1.00E+14
40046947,IN046948,900046946,AABX6801J,1.00E+14
40046948,IN046949,900046947,AABX6802J,1.00E+14
40046949,IN046950,900046948,AABX6803J,1.00E+14
40046950,IN046951,900046949,AABX6804J,1.00E+14
40046951,IN046952,900046950,AABX6805J,1.00E+14
40046952,IN046953,900046951,AABX6806J,1.00E+14
40046953,IN046954,900046952,AABX6807J,1.00E+14
40046954,IN046955,900046953,AABX6808J,1.00E+14
40046955,IN046956,900046954,AABX6809J,1.00E+14
40046956,IN046957,900046955,AABX6810J,1.00E+14
40046957,IN046958,900046956,AABX6811J,1.00E+14
40046958,IN046959,900046957,AABX6812J,1.00E+14
40046959,IN046960,900046958,AABX6813J,1.00E+14
40046960,IN046961,900046959,AABX6814J,1.00E+14
40046961,IN046962,900046960,AABX6815J,1.00E+14
40046962,IN046963,900046961,AABX6816J,1.00E+14
40046963,IN046964,900046962,AABX6817J,1.00E+14
40046964,IN046965,900046963,AABX6818J,1.00E+14
40046965,IN046966,900046964,AABX6819J,1.00E+14
40046966,IN046967,900046965,AABX6820J,1.00E+14
40046967,IN046968,900046966,AABX6821J,1.00E+14
40046968,IN046969,900046967,AABX6822J,1.00E+14
40046969,IN046970,900046968,AABX6823J,1.00E+14
40046970,IN046971,900046969,AABX6824J,1.00E+14
40046971,IN046972,900046970,AABX6825J,1.00E+14
40046972,IN046973,900046971,AABX6826J,1.00E+14
40046973,IN046974,900046972,AABX6827J,1.00E+14
40046974,IN046975,900046973,AABX6828J,1.00E+14
40046975,IN046976,900046974,AABX6829J,1.00E+14
40046976,IN046977,900046975,AABX6830J,1.00E+14
40046977,IN046978,900046976,AABX6831J,1.00E+14
40046978,IN046979,900046977,AABX6832J,1.00E+14
40046979,IN046980,900046978,AABX6833J,1.00E+14
40046980,IN046981,900046979,AABX6834J,1.00E+14
40046981,IN046982,900046980,AABX6835J,1.00E+14
40046982,IN046983,900046981,AABX6836J,1.00E+14
40046983,IN046984,900046982,AABX6837J,1.00E+14
40046984,IN046985,900046983,AABX6838J,1.00E+14
40046985,IN046986,900046984,AABX6839J,1.00E+14
40046986,IN046987,900046985,AABX6840J,1.00E+14
40046987,IN046988,900046986,AABX6841J,1.00E+14
40046988,IN046989,900046987,AABX6842J,1.00E+14
40046989,IN046990,900046988,AABX6843J,1.00E+14
40046990,IN046991,900046989,AABX6844J,1.00E+14
40046991,IN046992,900046990,AABX6845J,1.00E+14
40046992,IN046993,900046991,AABX6846J,1.00E+14
40046993,IN046994,900046992,AABX6847J,1.00E+14
40046994,IN046995,900046993,AABX6848J,1.00E+14
40046995,IN046996,900046994,AABX6849J,1.00E+14
40046996,IN046997,900046995,AABX6850J,1.00E+14
40046997,IN046998,900046996,AABX6851J,1.00E+14
40046998,IN046999,900046997,AABX6852J,1.00E+14
40046999,IN047000,900046998,AABX6853J,1.00E+14
40047000,IN047001,900046999,AABX6854J,1.00E+14
40047001,IN047002,900047000,AABX6855J,1.00E+14
40047002,IN047003,900047001,AABX6856J,1.00E+14
40047003,IN047004,900047002,AABX6857J,1.00E+14
40047004,IN047005,900047003,AABX6858J,1.00E+14
40047005,IN047006,900047004,AABX6859J,1.00E+14
40047006,IN047007,900047005,AABX6860J,1.00E+14
40047007,IN047008,900047006,AABX6861J,1.00E+14
40047008,IN047009,900047007,AABX6862J,1.00E+14
40047009,IN047010,900047008,AABX6863J,1.00E+14
40047010,IN047011,900047009,AABX6864J,1.00E+14
40047011,IN047012,900047010,AABX6865J,1.00E+14
40047012,IN047013,900047011,AABX6866J,1.00E+14
40047013,IN047014,900047012,AABX6867J,1.00E+14
40047014,IN047015,900047013,AABX6868J,1.00E+14
40047015,IN047016,900047014,AABX6869J,1.00E+14
40047016,IN047017,900047015,AABX6870J,1.00E+14
40047017,IN047018,900047016,AABX6871J,1.00E+14
40047018,IN047019,900047017,AABX6872J,1.00E+14
40047019,IN047020,900047018,AABX6873J,1.00E+14
40047020,IN047021,900047019,AABX6874J,1.00E+14
40047021,IN047022,900047020,AABX6875J,1.00E+14
40047022,IN047023,900047021,AABX6876J,1.00E+14
40047023,IN047024,900047022,AABX6877J,1.00E+14
40047024,IN047025,900047023,AABX6878J,1.00E+14
40047025,IN047026,900047024,AABX6879J,1.00E+14
40047026,IN047027,900047025,AABX6880J,1.00E+14
40047027,IN047028,900047026,AABX6881J,1.00E+14
40047028,IN047029,900047027,AABX6882J,1.00E+14
40047029,IN047030,900047028,AABX6883J,1.00E+14
40047030,IN047031,900047029,AABX6884J,1.00E+14
40047031,IN047032,900047030,AABX6885J,1.00E+14
40047032,IN047033,900047031,AABX6886J,1.00E+14
40047033,IN047034,900047032,AABX6887J,1.00E+14
40047034,IN047035,900047033,AABX6888J,1.00E+14
40047035,IN047036,900047034,AABX6889J,1.00E+14
40047036,IN047037,900047035,AABX6890J,1.00E+14
40047037,IN047038,900047036,AABX6891J,1.00E+14
40047038,IN047039,900047037,AABX6892J,1.00E+14
40047039,IN047040,900047038,AABX6893J,1.00E+14
40047040,IN047041,900047039,AABX6894J,1.00E+14
40047041,IN047042,900047040,AABX6895J,1.00E+14
40047042,IN047043,900047041,AABX6896J,1.00E+14
40047043,IN047044,900047042,AABX6897J,1.00E+14
40047044,IN047045,900047043,AABX6898J,1.00E+14
40047045,IN047046,900047044,AABX6899J,1.00E+14
40047046,IN047047,900047045,AABX6900J,1.00E+14
40047047,IN047048,900047046,AABX6901J,1.00E+14
40047048,IN047049,900047047,AABX6902J,1.00E+14
40047049,IN047050,900047048,AABX6903J,1.00E+14
40047050,IN047051,900047049,AABX6904J,1.00E+14
40047051,IN047052,900047050,AABX6905J,1.00E+14
40047052,IN047053,900047051,AABX6906J,1.00E+14
40047053,IN047054,900047052,AABX6907J,1.00E+14
40047054,IN047055,900047053,AABX6908J,1.00E+14
40047055,IN047056,900047054,AABX6909J,1.00E+14
40047056,IN047057,900047055,AABX6910J,1.00E+14
40047057,IN047058,900047056,AABX6911J,1.00E+14
40047058,IN047059,900047057,AABX6912J,1.00E+14
40047059,IN047060,900047058,AABX6913J,1.00E+14
40047060,IN047061,900047059,AABX6914J,1.00E+14
40047061,IN047062,900047060,AABX6915J,1.00E+14
40047062,IN047063,900047061,AABX6916J,1.00E+14
40047063,IN047064,900047062,AABX6917J,1.00E+14
40047064,IN047065,900047063,AABX6918J,1.00E+14
40047065,IN047066,900047064,AABX6919J,1.00E+14
40047066,IN047067,900047065,AABX6920J,1.00E+14
40047067,IN047068,900047066,AABX6921J,1.00E+14
40047068,IN047069,900047067,AABX6922J,1.00E+14
40047069,IN047070,900047068,AABX6923J,1.00E+14
40047070,IN047071,900047069,AABX6924J,1.00E+14
40047071,IN047072,900047070,AABX6925J,1.00E+14
40047072,IN047073,900047071,AABX6926J,1.00E+14
40047073,IN047074,900047072,AABX6927J,1.00E+14
40047074,IN047075,900047073,AABX6928J,1.00E+14
40047075,IN047076,900047074,AABX6929J,1.00E+14
40047076,IN047077,900047075,AABX6930J,1.00E+14
40047077,IN047078,900047076,AABX6931J,1.00E+14
40047078,IN047079,900047077,AABX6932J,1.00E+14
40047079,IN047080,900047078,AABX6933J,1.00E+14
40047080,IN047081,900047079,AABX6934J,1.00E+14
40047081,IN047082,900047080,AABX6935J,1.00E+14
40047082,IN047083,900047081,AABX6936J,1.00E+14
40047083,IN047084,900047082,AABX6937J,1.00E+14
40047084,IN047085,900047083,AABX6938J,1.00E+14
40047085,IN047086,900047084,AABX6939J,1.00E+14
40047086,IN047087,900047085,AABX6940J,1.00E+14
40047087,IN047088,900047086,AABX6941J,1.00E+14
40047088,IN047089,900047087,AABX6942J,1.00E+14
40047089,IN047090,900047088,AABX6943J,1.00E+14
40047090,IN047091,900047089,AABX6944J,1.00E+14
40047091,IN047092,900047090,AABX6945J,1.00E+14
40047092,IN047093,900047091,AABX6946J,1.00E+14
40047093,IN047094,900047092,AABX6947J,1.00E+14
40047094,IN047095,900047093,AABX6948J,1.00E+14
40047095,IN047096,900047094,AABX6949J,1.00E+14
40047096,IN047097,900047095,AABX6950J,1.00E+14
40047097,IN047098,900047096,AABX6951J,1.00E+14
40047098,IN047099,900047097,AABX6952J,1.00E+14
40047099,IN047100,900047098,AABX6953J,1.00E+14
40047100,IN047101,900047099,AABX6954J,1.00E+14
40047101,IN047102,900047100,AABX6955J,1.00E+14
40047102,IN047103,900047101,AABX6956J,1.00E+14
40047103,IN047104,900047102,AABX6957J,1.00E+14
40047104,IN047105,900047103,AABX6958J,1.00E+14
40047105,IN047106,900047104,AABX6959J,1.00E+14
40047106,IN047107,900047105,AABX6960J,1.00E+14
40047107,IN047108,900047106,AABX6961J,1.00E+14
40047108,IN047109,900047107,AABX6962J,1.00E+14
40047109,IN047110,900047108,AABX6963J,1.00E+14
40047110,IN047111,900047109,AABX6964J,1.00E+14
40047111,IN047112,900047110,AABX6965J,1.00E+14
40047112,IN047113,900047111,AABX6966J,1.00E+14
40047113,IN047114,900047112,AABX6967J,1.00E+14
